UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
212723.000,12,88.45,273.0,38°9.662748 N,122°27.544992 W,0,1,0,0,61.05,12.71,369499.000,1,358.400,12523.45,-1.48,0.22,7.08,14.3682514557069,62.52,0.100,0.96,500,13.5,0,0.209999993443489,255,94.50,3127,-50.00,18,255,1.30,1.33,-0.22,91.80,2.41000008583069,117.00,-1024.0,71,202.100006103516,242.600006103516,34.95,18.85,3.0457980632782
212723.100,12,88.47,276.9,38°9.662952 N,122°27.546648 W,0,1,0,0,61.25,12.46,369599.000,1,358.500,12525.91,-1.70,0.01,7.45,14.0793489318413,64.99,0.100,1.10,500,13.5,0,0.159999996423721,255,94.50,3226,-50.00,18,255,1.30,1.33,-0.22,92.20,2.30999994277954,117.00,-1024.0,54,202.100006103516,242.600006103516,33.50,18.85,2.32060790061951
212723.200,12,87.69,277.4,38°9.663138 N,122°27.548292 W,0,1,0,0,61.36,12.10,369699.000,1,358.600,12528.35,-0.22,-0.22,7.81,13.7942045182406,67.48,0.100,0.93,500,13.5,0,0.159999996423721,255,94.50,3147,-50.00,18,255,1.30,1.02,0.05,91.90,2.32999992370605,117.00,-1024.0,65,202.100006103516,242.600006103516,33.79,18.85,2.32060790061951
212723.300,12,88.02,280.6,38°9.663420 N,122°27.549924 W,0,1,0,0,61.50,11.81,369799.000,1,358.700,12530.79,-1.42,0.09,8.16,13.414523311824,57.21,0.100,1.02,500,13.5,0,0.109999999403954,255,94.50,3235,-50.00,18,255,1.30,1.02,0.05,91.20,2.44000005722046,117.00,-1024.0,68,202.100006103516,242.600006103516,35.39,18.85,1.59541797637939
212723.400,12,88.69,284.1,38°9.663792 N,122°27.551538 W,0,1,0,0,61.58,11.45,369899.000,1,358.800,12533.25,-1.54,0.19,8.50,12.907881384598,58.26,0.100,1.13,500,13.5,0,0.140000000596046,255,94.50,3235,-50.00,18,255,1.30,1.02,0.05,91.30,2.42000007629395,117.00,-1024.0,83,202.100006103516,242.600006103516,35.10,18.85,2.03053188323975
212723.500,12,89.90,285.3,38°9.664182 N,122°27.553188 W,0,1,0,0,61.57,10.94,369999.000,1,358.900,12535.73,-0.52,0.34,8.83,12.1740678116935,62.61,0.100,1.03,500,13.5,0,0.170000001788139,255,94.50,3163,-50.00,18,255,1.30,0.85,-0.03,91.30,2.33999991416931,117.00,-1024.0,93,202.100006103516,242.600006103516,33.94,18.85,2.46564602851868
212723.600,12,90.50,288.0,38°9.664644 N,122°27.554814 W,0,1,0,0,61.64,10.62,370099.000,1,359.000,12538.23,-1.20,0.17,9.15,11.7348066298343,54.83,0.100,1.06,500,13.5,0,0.170000001788139,255,94.50,3165,-50.00,18,255,1.30,0.85,-0.03,91.20,2.34999990463257,117.00,-1024.0,99,202.100006103516,242.600006103516,34.08,18.85,2.46564602851868
212723.700,12,91.01,289.8,38°9.665142 N,122°27.556440 W,0,1,0,0,61.71,10.30,370199.000,1,359.100,12540.76,-0.81,0.15,9.46,11.3127939172856,60.33,0.100,1.01,500,13.5,0,0.119999997317791,255,94.50,3158,-50.00,18,255,1.30,0.85,-0.03,91.20,2.42000007629395,117.00,-1024.0,99,202.100006103516,242.600006103516,35.10,18.85,1.74045598506927
212723.800,12,91.76,291.2,38°9.665670 N,122°27.558066 W,0,1,0,0,61.81,10.04,370299.000,1,359.200,12543.29,-0.63,0.21,9.77,10.9454688112986,71.43,0.100,0.94,500,13.5,0,0.180000007152557,255,94.50,3203,-50.00,18,255,1.30,0.85,-0.03,91.80,2.41000008583069,117.00,-1024.0,99,202.100006103516,242.600006103516,34.95,18.85,2.61068391799927
212723.900,12,92.39,292.7,38°9.666234 N,122°27.559680 W,0,1,0,0,61.91,9.76,370399.000,1,359.300,12545.85,-0.69,0.18,10.06,10.5599272624936,67.20,0.100,0.90,500,13.5,0,0.230000004172325,255,94.50,3203,-50.00,18,255,1.30,0.71,0.03,92.40,2.45000004768372,117.00,-1024.0,99,202.100006103516,242.600006103516,35.53,18.85,3.33587408065796
212724.000,12,92.92,294.4,38°9.666834 N,122°27.561288 W,0,1,0,0,62.05,9.58,370499.000,1,359.400,12548.43,-0.77,0.15,10.34,10.3053065441279,75.40,0.100,0.87,500,13.5,0,0.109999999403954,255,94.50,3245,-50.00,18,255,1.30,0.71,0.03,93.00,2.44000005722046,117.00,-1024.0,99,202.100006103516,242.600006103516,35.39,18.85,1.59541797637939
212724.100,12,93.38,295.8,38°9.667470 N,122°27.562884 W,0,1,0,0,62.14,9.29,370599.000,1,359.500,12551.01,-0.65,0.13,10.62,9.9467749017424,89.39,0.100,0.83,500,13.5,0,0.159999996423721,255,94.50,3266,-50.00,18,255,1.30,0.71,0.03,93.60,2.51999998092651,117.00,-1024.0,99,202.100006103516,242.600006103516,36.55,18.85,2.32060790061951
212724.200,12,94.23,297.7,38°9.668160 N,122°27.564462 W,0,1,0,0,62.23,9.04,370699.000,1,359.600,12553.62,-0.91,0.24,10.89,9.58889572765668,84.44,0.100,0.86,500,13.5,0,0.150000005960464,255,94.50,3266,-50.00,18,255,1.30,0.71,0.03,94.20,2.5,117.00,-1024.0,99,202.100006103516,242.600006103516,36.26,18.85,2.17557001113892
212724.300,12,95.03,299.1,38°9.668874 N,122°27.566040 W,0,1,0,0,62.36,8.82,370799.000,1,359.700,12556.25,-0.62,0.23,11.15,9.28098660465312,95.64,0.100,0.82,500,13.5,0,0.239999994635582,255,94.50,3337,-50.00,18,255,1.30,0.61,0.04,94.80,2.5,117.00,-1024.0,99,202.100006103516,242.600006103516,36.26,18.85,3.48091197013855
212724.400,12,95.40,300.2,38°9.669612 N,122°27.567606 W,0,1,0,0,62.47,8.60,370899.000,1,359.800,12558.89,-0.52,0.10,11.41,9.0188679245283,102.58,0.100,0.75,500,13.5,0,0.140000000596046,255,94.50,3337,-50.00,18,255,1.30,0.61,0.04,95.50,2.57999992370605,117.00,-1024.0,99,202.100006103516,242.600006103516,37.42,18.85,2.03053188323975
212724.500,12,96.04,302.0,38°9.670398 N,122°27.569148 W,0,1,0,0,62.57,8.39,370999.000,1,359.900,12561.55,-0.88,0.18,11.66,8.73413371929569,98.88,0.100,0.78,500,13.5,0,0.109999999403954,255,94.50,3337,-50.00,18,255,1.30,0.61,0.04,96.00,2.50999999046326,117.00,-1024.0,99,202.100006103516,242.600006103516,36.40,18.85,1.59541797637939
212724.600,12,96.85,303.4,38°9.671220 N,122°27.570684 W,0,1,0,0,62.69,8.21,371099.000,1,360.000,12564.23,-0.69,0.23,11.90,8.4746112705722,100.41,0.100,0.78,500,13.5,0,0.219999998807907,255,94.50,3335,-50.00,18,255,1.30,0.61,0.04,96.50,2.51999998092651,117.00,-1024.0,99,202.100006103516,242.600006103516,36.55,18.85,3.19083595275879
212724.700,12,97.28,304.5,38°9.672066 N,122°27.572202 W,0,1,0,0,62.76,7.96,371199.000,1,360.100,12566.93,-0.49,0.12,12.14,8.17879024630947,107.41,0.100,0.72,500,13.5,0,0.230000004172325,255,94.50,3395,-50.00,18,255,1.30,0.61,0.04,97.30,2.58999991416931,117.00,-1024.0,99,202.100006103516,242.600006103516,37.56,18.85,3.33587408065796
212724.800,12,98.01,305.7,38°9.672948 N,122°27.573708 W,0,1,0,0,62.85,7.78,371299.000,1,360.200,12569.64,-0.60,0.21,12.37,7.93356051176363,110.05,0.100,0.70,500,13.5,0,0.170000001788139,255,94.50,3395,-50.00,18,255,1.30,0.58,0.00,97.30,2.5699999332428,117.00,-1024.0,99,202.100006103516,242.600006103516,37.27,18.85,2.46564602851868
212724.900,12,98.62,306.9,38°9.673860 N,122°27.575202 W,0,1,0,0,62.91,7.56,371399.000,1,360.300,12572.37,-0.57,0.17,12.59,7.66594333691618,120.17,0.100,0.68,500,13.5,0,0.239999994635582,255,94.50,3401,-50.00,18,255,1.30,0.58,0.00,98.50,2.66000008583069,117.00,-1024.0,99,202.100006103516,242.600006103516,38.58,18.85,3.48091197013855
212725.000,12,99.37,308.1,38°9.674802 N,122°27.576684 W,0,1,0,0,62.98,7.31,371499.000,1,360.400,12575.12,-0.59,0.21,12.81,7.35403626703162,122.82,0.100,0.67,500,13.5,0,0.129999995231628,255,94.50,3480,-50.00,18,255,1.30,0.58,0.00,99.20,2.71000003814697,117.00,-1024.0,99,202.100006103516,242.600006103516,39.31,18.85,1.88549399375916
212725.100,12,100.15,309.1,38°9.675762 N,122°27.578166 W,0,1,0,0,63.07,7.13,371599.000,1,360.500,12577.89,-0.50,0.22,13.02,7.11767936492086,124.91,0.100,0.65,500,13.5,0,0.150000005960464,255,94.50,3457,-50.00,18,255,1.30,0.42,0.05,99.90,2.6800000667572,117.00,-1024.0,99,202.100006103516,242.600006103516,38.87,18.85,2.17557001113892
212725.200,12,100.92,310.1,38°9.676758 N,122°27.579630 W,0,1,0,0,63.16,6.95,371699.000,1,360.600,12580.68,-0.51,0.22,13.23,6.88500222959917,138.66,0.100,0.63,500,13.5,0,0.0700000002980232,255,94.50,3523,-50.00,18,255,1.30,0.42,0.05,100.50,2.65000009536743,117.00,-1024.0,99,202.100006103516,242.600006103516,38.44,18.85,1.01526594161987
212725.300,12,101.37,310.4,38°9.677754 N,122°27.581094 W,0,1,0,0,63.18,6.66,371799.000,1,360.700,12583.49,-0.13,0.13,13.43,6.56986150021702,163.13,0.100,0.53,500,13.5,0,0.219999998807907,255,94.50,3505,-50.00,18,255,1.30,0.42,0.05,101.20,2.65000009536743,117.00,-1024.0,99,202.100006103516,242.600006103516,38.44,18.85,3.19083595275879
212725.400,12,102.25,312.0,38°9.678798 N,122°27.582534 W,0,1,0,0,63.31,6.59,371899.000,1,360.800,12586.32,-0.82,0.25,13.62,6.44277974455767,151.31,0.100,0.60,500,13.5,0,0.219999998807907,255,94.50,3505,-50.00,18,255,1.30,0.42,0.05,101.70,2.69000005722046,117.00,-1024.0,99,202.100006103516,242.600006103516,39.02,18.85,3.19083595275879
212725.500,12,102.99,312.3,38°9.679848 N,122°27.583974 W,0,1,0,0,63.38,6.44,371999.000,1,360.900,12589.17,-0.18,0.21,13.81,6.25722192552313,172.71,0.100,0.53,500,13.5,0,0.180000007152557,255,94.50,3578,-50.00,18,255,1.30,0.42,0.05,102.40,2.75999999046326,117.00,-1024.0,99,202.100006103516,242.600006103516,40.03,18.85,2.61068391799927
212725.600,12,103.62,312.6,38°9.680916 N,122°27.585420 W,0,1,0,0,63.41,6.23,372099.000,1,361.000,12592.04,-0.14,0.18,14.00,6.01048070334591,201.40,0.100,0.46,500,13.5,0,0.200000002980232,255,94.50,3596,-50.00,18,255,1.30,0.23,0.02,103.20,2.79999995231628,117.00,-1024.0,99,202.100006103516,242.600006103516,40.61,18.85,2.90075993537903
212725.700,12,104.40,313.7,38°9.682014 N,122°27.586848 W,0,1,0,0,63.49,6.08,372199.000,1,361.100,12594.93,-0.59,0.22,14.18,5.82780949461665,204.98,0.100,0.50,500,13.5,0,0.159999996423721,255,94.50,3592,-50.00,18,255,1.30,0.23,0.02,103.90,2.76999998092651,117.00,-1024.0,99,202.100006103516,242.600006103516,40.18,18.85,2.32060790061951
212725.800,12,105.12,314.0,38°9.683124 N,122°27.588282 W,0,1,0,0,63.54,5.90,372299.000,1,361.200,12597.84,-0.15,0.20,14.36,5.61665207960729,236.44,0.100,0.44,500,13.5,0,0.0999999865889549,255,94.50,3638,-50.00,18,255,1.30,0.23,0.02,104.40,2.78999996185303,117.00,-1024.0,99,202.100006103516,242.600006103516,40.47,18.85,1.45037996768951
212725.900,12,105.80,314.6,38°9.684252 N,122°27.589710 W,0,1,0,0,63.59,5.72,372399.000,1,361.300,12600.77,-0.29,0.19,14.53,5.41020793950851,263.16,0.100,0.42,500,13.5,0,0.189999997615814,255,94.50,3650,-50.00,18,255,1.30,0.30,-0.01,105.30,2.88000011444092,117.00,-1024.0,99,202.100006103516,242.600006103516,41.77,18.85,2.75572204589844
212726.000,12,106.63,315.3,38°9.685398 N,122°27.591132 W,0,1,0,0,63.64,5.54,372499.000,1,361.400,12603.72,-0.38,0.23,14.69,5.19953106682298,239.74,0.100,0.43,500,13.5,0,0.129999995231628,255,94.50,3670,-50.00,18,255,1.30,0.30,-0.01,105.90,2.95000004768372,117.00,-1024.0,99,202.100006103516,242.600006103516,42.79,18.85,1.88549399375916
212726.100,12,107.18,315.8,38°9.686562 N,122°27.592548 W,0,1,0,0,63.69,5.36,372599.000,1,361.500,12606.69,-0.26,0.16,14.86,5.00452497131075,312.76,0.100,0.40,500,13.5,0,0.219999998807907,255,94.50,3708,-50.00,18,255,1.30,0.30,-0.01,106.60,2.83999991416931,117.00,-1024.0,99,202.100006103516,242.600006103516,41.19,18.85,3.19083595275879
212726.200,12,107.87,316.3,38°9.687744 N,122°27.593958 W,0,1,0,0,63.73,5.22,372699.000,1,361.600,12609.68,-0.26,0.20,15.01,4.83897880861005,305.18,0.100,0.38,500,13.5,0,0.189999997615814,255,94.50,3708,-50.00,18,255,1.30,0.30,-0.01,107.70,3.04999995231628,117.00,-1024.0,99,202.100006103516,242.600006103516,44.24,18.85,2.75572204589844
212726.300,12,108.99,316.9,38°9.688950 N,122°27.595374 W,0,1,0,0,63.79,5.04,372799.000,1,361.700,12612.69,-0.32,0.31,15.16,4.62444717670159,285.09,0.100,0.41,500,13.5,0,0.189999997615814,255,94.50,3795,-50.00,18,255,1.30,0.30,-0.01,108.20,2.96000003814697,117.00,-1024.0,99,202.100006103516,242.600006103516,42.93,18.85,2.75572204589844
212726.400,12,109.60,317.1,38°9.690168 N,122°27.596784 W,0,1,0,0,63.83,4.86,372899.000,1,361.800,12615.72,-0.13,0.17,15.31,4.43438748882279,362.21,0.100,0.36,500,13.5,0,0.0900000035762787,255,94.50,3800,-50.00,18,255,1.30,0.23,0.04,109.10,3,117.00,-1024.0,99,202.100006103516,242.600006103516,43.51,18.85,1.30534195899963
212726.500,12,110.08,317.5,38°9.691392 N,122°27.598194 W,0,1,0,0,63.87,4.68,372999.000,1,361.900,12618.78,-0.21,0.14,15.45,4.25141486723413,354.04,0.100,0.32,500,13.5,0,0.170000001788139,255,94.50,3800,-50.00,18,255,1.40,0.23,0.04,109.80,3.03999996185303,117.00,-1024.0,99,202.100006103516,242.600006103516,44.09,20.31,2.46564602851868
212726.600,12,111.24,318.0,38°9.692646 N,122°27.599604 W,0,1,0,0,63.89,4.50,373099.000,1,362.000,12621.85,-0.29,0.33,15.59,4.04516198626443,360.80,0.100,0.37,500,13.5,0,0.209999993443489,255,94.50,3860,-50.00,18,255,1.40,0.23,0.04,110.60,3.04999995231628,117.00,-1024.0,99,202.100006103516,242.600006103516,44.24,20.31,3.0457980632782
212726.700,12,112.01,318.5,38°9.693918 N,122°27.601014 W,0,1,0,0,63.90,4.28,373199.000,1,362.100,12624.95,-0.24,0.22,15.72,3.82452193475816,397.43,0.100,0.36,500,13.5,0,0.159999996423721,255,94.50,3860,-50.00,18,255,1.40,0.28,0.00,111.50,3.03999996185303,117.00,-1024.0,99,202.100006103516,242.600006103516,44.09,20.31,2.32060790061951
212726.800,12,112.69,319.0,38°9.695208 N,122°27.602412 W,0,1,0,0,63.91,4.10,373299.000,1,362.200,12628.07,-0.31,0.19,15.85,3.64194627596795,390.98,0.100,0.35,500,13.5,0,0.129999995231628,255,94.50,3890,-50.00,18,255,1.40,0.28,0.00,112.30,3.09999990463257,117.00,-1024.0,99,202.100006103516,242.600006103516,44.96,20.31,1.88549399375916
212726.900,12,113.50,319.6,38°9.696516 N,122°27.603804 W,0,1,0,0,63.92,3.92,373399.000,1,362.300,12631.21,-0.35,0.23,15.97,3.45736010643453,376.89,0.100,0.37,500,13.5,0,0.109999999403954,255,94.50,3950,-50.00,18,255,1.40,0.28,0.00,113.10,3.14000010490417,117.00,-1024.0,99,202.100006103516,242.600006103516,45.54,20.31,1.59541797637939
212727.000,12,114.22,320.2,38°9.697842 N,122°27.605184 W,0,1,0,0,63.90,3.71,373499.000,1,362.400,12634.37,-0.31,0.20,16.09,3.24645192922244,384.32,0.100,0.36,500,13.5,0,0.150000005960464,255,94.50,3950,-50.00,18,255,1.40,0.28,0.00,113.80,3.13000011444092,117.00,-1024.0,99,202.100006103516,242.600006103516,45.40,20.31,2.17557001113892
212727.100,12,115.18,320.9,38°9.699198 N,122°27.606558 W,0,1,0,0,63.90,3.53,373599.000,1,362.500,12637.56,-0.40,0.27,16.20,3.06316474929455,340.81,0.100,0.40,500,13.5,0,0.119999997317791,255,94.50,3963,-50.00,18,255,1.40,0.28,0.00,114.60,3.13000011444092,117.00,-1024.0,99,202.100006103516,242.600006103516,45.40,20.31,1.74045598506927
212727.200,12,115.88,321.5,38°9.700572 N,122°27.607926 W,0,1,0,0,63.91,3.35,373699.000,1,362.600,12640.77,-0.35,0.20,16.31,2.88909599254427,324.30,0.100,0.39,500,13.5,0,0.129999995231628,255,94.50,3995,-50.00,18,255,1.40,0.37,0.02,115.40,3.16000008583069,117.00,-1024.0,99,202.100006103516,242.600006103516,45.83,20.31,1.88549399375916
212727.300,12,116.72,322.2,38°9.701970 N,122°27.609276 W,0,1,0,0,63.89,3.17,373799.000,1,362.700,12644.00,-0.39,0.24,16.41,2.71411804014633,314.48,0.100,0.41,500,13.5,0,0.0599999986588955,255,94.50,4040,-50.00,18,255,1.40,0.37,0.02,116.20,3.19000005722046,117.00,-1024.0,99,202.100006103516,242.600006103516,46.27,20.31,0.870227992534637
212727.400,12,117.55,322.6,38°9.703380 N,122°27.610626 W,0,1,0,0,63.89,2.99,373899.000,1,362.800,12647.25,-0.23,0.23,16.50,2.5419619386288,319.17,0.100,0.39,500,13.5,0,0.0500000007450581,255,94.50,4075,-50.00,18,255,1.40,0.37,0.02,116.90,3.22000002861023,117.00,-1024.0,99,202.100006103516,242.600006103516,46.70,20.31,0.725189983844757
212727.500,12,118.35,322.9,38°9.704808 N,122°27.611976 W,0,1,0,0,63.86,2.81,373999.000,1,362.900,12650.53,-0.19,0.23,16.59,2.37254338678879,340.98,0.100,0.37,500,13.5,0,0.159999996423721,255,94.50,4075,-50.00,18,255,1.40,0.13,0.00,117.70,3.24000000953674,117.00,-1024.0,99,202.100006103516,242.600006103516,46.99,20.31,2.32060790061951
212727.600,12,119.10,323.2,38°9.706242 N,122°27.613326 W,0,1,0,0,63.84,2.63,374099.000,1,363.000,12653.83,-0.17,0.21,16.68,2.20656764540424,375.35,0.100,0.35,500,13.5,0,0.0799999982118607,255,94.50,4127,-50.00,18,255,1.40,0.13,0.00,118.50,3.25,117.00,-1024.0,99,202.100006103516,242.600006103516,47.14,20.31,1.16030395030975
212727.700,12,120.11,323.4,38°9.707700 N,122°27.614682 W,0,1,0,0,63.83,2.45,374199.000,1,363.100,12657.15,-0.11,0.29,16.76,2.03813171259679,420.66,0.100,0.35,500,13.5,0,0.0999999865889549,255,94.50,4161,-50.00,18,255,1.40,0.13,0.00,119.50,3.17000007629395,117.00,-1024.0,99,202.100006103516,242.600006103516,45.98,20.31,1.45037996768951
212727.800,12,120.85,323.5,38°9.709164 N,122°27.616044 W,0,1,0,0,63.81,2.30,374299.000,1,363.200,12660.50,-0.07,0.21,16.83,1.90652720773203,519.22,0.100,0.31,500,13.5,0,0.159999996423721,255,94.50,4161,-50.00,18,255,1.40,0.13,0.00,120.30,3.17000007629395,117.00,-1024.0,65,202.100006103516,242.600006103516,45.98,20.31,2.32060790061951
212727.900,12,121.18,323.8,38°9.710634 N,122°27.617394 W,0,1,0,0,63.81,2.16,374399.000,1,363.300,12663.86,-0.18,0.09,16.91,1.7825311942959,588.75,0.100,0.26,500,13.5,0,0.119999997317791,255,94.50,3720,-50.00,18,255,1.30,0.13,0.00,121.00,2.82999992370605,117.00,-1024.0,0,202.100006103516,242.600006103516,41.05,18.85,1.74045598506927
212728.000,12,120.64,323.8,38°9.712092 N,122°27.618738 W,0,1,0,0,63.77,1.98,374499.000,1,363.400,12667.22,-0.03,-0.15,16.97,1.6412058718699,805.31,0.100,0.16,500,13.5,0,0.129999995231628,255,94.50,3597,-50.00,18,255,1.30,0.09,-0.28,121.20,2.67000007629395,117.00,-1024.0,0,202.100006103516,242.600006103516,38.73,18.85,1.88549399375916
212728.100,12,120.77,324.1,38°9.713562 N,122°27.620076 W,0,1,0,0,63.75,1.84,374599.000,1,363.500,12670.57,-0.15,0.04,17.03,1.52020733110877,882.88,0.100,0.16,500,13.5,0,0.189999997615814,255,94.50,3597,-50.00,18,255,1.40,0.09,-0.28,120.70,3.44000005722046,117.00,-1024.0,59,202.100006103516,242.600006103516,49.89,20.31,2.75572204589844
212728.200,12,120.20,324.3,38°9.715020 N,122°27.621396 W,0,1,0,0,63.72,1.69,374699.000,1,363.600,12673.92,-0.12,-0.16,17.09,1.40765391014975,947.72,0.100,0.17,500,13.5,0,0.189999997615814,255,94.50,5180,-50.00,18,255,1.60,0.09,-0.28,120.80,4.09000015258789,117.00,-1024.0,99,202.100006103516,242.600006103516,59.32,23.21,2.75572204589844
212728.300,12,121.07,324.5,38°9.716508 N,122°27.622728 W,0,1,0,0,63.68,1.51,374799.000,1,363.700,12677.27,-0.10,0.25,17.15,1.24888492417484,1000.00,0.100,0.17,500,13.5,0,0.129999995231628,255,94.50,5222,-50.00,18,255,1.60,0.19,0.04,120.10,3.98000001907349,117.00,-1024.0,99,202.100006103516,242.600006103516,57.73,23.21,1.88549399375916
212728.400,12,122.47,325.0,38°9.718026 N,122°27.624048 W,0,1,0,0,63.66,1.40,374899.000,1,363.800,12680.65,-0.33,0.40,17.19,1.14638447971781,832.48,0.100,0.30,500,13.5,0,0.189999997615814,255,94.50,5222,-50.00,18,255,1.60,0.19,0.04,121.40,4.07999992370605,117.00,-1024.0,99,202.100006103516,242.600006103516,59.18,23.21,2.75572204589844
212728.500,12,122.98,325.1,38°9.719544 N,122°27.625386 W,0,1,0,0,63.66,1.30,374999.000,1,363.900,12684.06,-0.06,0.14,17.24,1.05382989103919,844.70,0.100,0.25,500,13.5,0,0.140000000596046,255,94.50,5303,-50.00,18,255,1.70,0.19,0.04,122.60,4.17000007629395,117.00,-1024.0,99,202.100006103516,242.600006103516,60.48,24.66,2.03053188323975
212728.600,12,123.69,325.4,38°9.721086 N,122°27.626712 W,0,1,0,0,63.64,1.19,375099.000,1,364.000,12687.49,-0.21,0.20,17.28,0.960450150373508,826.16,0.100,0.26,500,13.5,0,0.0299999993294477,255,94.50,5360,-50.00,18,255,1.70,0.19,0.04,123.40,4.07999992370605,117.00,-1024.0,99,202.100006103516,242.600006103516,59.18,24.66,0.435113996267319
212728.700,12,124.91,325.7,38°9.722646 N,122°27.628050 W,0,1,0,0,63.63,1.12,375199.000,1,364.100,12690.94,-0.17,0.34,17.32,0.893471890861928,735.11,0.100,0.32,500,13.5,0,0.119999997317791,255,94.50,5381,-50.00,18,255,1.70,0.10,-0.02,124.50,4.15999984741211,117.00,-1024.0,99,202.100006103516,242.600006103516,60.34,24.66,1.74045598506927
212728.800,12,126.00,326.0,38°9.724230 N,122°27.629388 W,0,1,0,0,63.62,1.04,375299.000,1,364.200,12694.42,-0.14,0.31,17.36,0.82854512555157,750.69,0.100,0.33,500,13.5,0,0.0900000035762787,255,94.50,5381,-50.00,18,255,1.70,0.10,-0.02,125.60,4.05999994277954,117.00,0.0,99,202.100006103516,242.600006103516,58.89,24.66,1.30534195899963
212728.900,12,127.09,326.2,38°9.725832 N,122°27.630732 W,0,1,0,0,63.60,0.97,375399.000,1,364.300,12697.94,-0.18,0.31,17.39,0.76483039177886,724.97,0.100,0.34,500,13.5,0,0.109999999403954,255,94.50,5470,-50.00,18,255,1.70,0.10,-0.02,126.70,3.94000005722046,117.00,0.0,99,202.100006103516,242.600006103516,57.14,24.66,1.59541797637939
212729.000,12,128.26,326.1,38°9.727452 N,122°27.632100 W,0,1,0,0,63.54,0.79,375499.000,1,364.400,12701.49,0.07,0.33,17.42,0.617510155391129,854.60,0.100,0.34,500,13.5,0,0.0900000035762787,255,94.50,5535,-50.00,18,255,1.70,0.10,-0.02,127.80,4.21999979019165,117.00,11.0,99,202.100006103516,242.600006103516,61.21,24.66,1.30534195899963
212729.100,12,129.26,326.3,38°9.729084 N,122°27.633462 W,0,1,0,0,63.52,0.72,375599.000,1,364.500,12705.06,-0.12,0.28,17.45,0.557008246816543,1000.00,0.100,0.32,500,13.5,0,0.119999997317791,255,94.50,5578,-50.00,18,255,1.70,0.10,-0.02,128.80,4.25,117.00,11.0,75,202.100006103516,242.600006103516,61.64,24.66,1.74045598506927
212729.200,12,130.22,326.2,38°9.730716 N,122°27.634848 W,0,1,0,0,63.48,0.61,375699.000,1,364.600,12708.67,0.10,0.27,17.47,0.469988327087301,1000.00,0.100,0.29,500,13.5,0,0.140000000596046,255,94.50,5578,-50.00,18,255,1.70,-0.16,0.00,128.80,4.26000022888184,117.00,14.0,75,202.100006103516,242.600006103516,61.79,24.66,2.03053188323975
212729.300,12,131.32,325.6,38°9.732348 N,122°27.636270 W,0,1,0,0,63.39,0.40,375799.000,1,364.700,12712.30,0.36,0.31,17.49,0.301544272181779,1000.00,0.100,0.30,500,13.5,0,0.189999997615814,255,94.50,5560,-50.00,18,255,1.70,-0.16,0.00,130.80,4.11999988555908,117.00,26.0,51,202.100006103516,242.600006103516,59.76,24.66,2.75572204589844
212729.400,12,131.85,325.3,38°9.733974 N,122°27.637698 W,0,1,0,0,63.34,0.29,375899.000,1,364.800,12715.95,0.18,0.15,17.51,0.21843666095293,1000.00,0.100,0.23,500,13.5,0,0.119999997317791,255,94.50,5540,-50.00,18,255,1.70,-0.16,0.00,131.40,4.15000009536743,117.00,36.0,27,202.100006103516,242.600006103516,60.19,24.66,1.74045598506927
212729.500,12,131.56,324.6,38°9.735570 N,122°27.639156 W,0,1,0,0,63.25,0.07,375999.000,1,364.900,12719.61,0.51,-0.08,17.52,0.0547299608528752,1000.00,0.100,0.15,500,13.5,0,0.239999994635582,255,94.50,5550,-50.00,18,255,1.60,-0.79,-0.39,131.30,4.15000009536743,117.00,40.0,27,202.100006103516,242.600006103516,60.19,23.21,3.48091197013855
